"","killer_position_x","killer_position_y","victim_position_x","victim_position_y","killed_by","time","GunType","killerelevation","victimelevation","killdistance"
"31444332",441459.6,337800.7,441334.2,338187.3,"M16A4",242,"Rifle","Normal","Normal",406.429231232171
"6873321",336473.8,167698.5,335335.5,168029.9,"S1897",212,"Shotgun","Normal","Normal",1185.56014187386
"24408289",99067.48,467866.6,93026.77,473755.2,"M416",1884,"Rifle","Normal","Normal",8435.98170126633
"5523070",172574.3,287908.1,172162.6,287704.8,"M16A4",690,"Rifle","Normal","Normal",459.159863228463
"6352222",342437.6,173357.8,342925.3,172394.2,"AKM",108,"Rifle","Normal","Normal",1079.98900457364
"22752808",213229.2,268241.3,212680.3,268739.5,"SCAR-L",130,"Rifle","Normal","Normal",741.278928609223
"17605140",441257.3,332721.7,441021.3,332832.4,"AKM",294,"Rifle","Normal","Normal",260.67314783077
"16324134",490672.8,407511.9,491316.9,406460.9,"M416",1504,"Rifle","Normal","Normal",1232.66613890382
"38145616",568404.1,380130.1,568757.6,380477.6,"S1897",182,"Shotgun","Normal","Normal",495.700010086746
"4446822",375876.6,416381.3,374481.2,414916.3,"M416",381,"Rifle","Normal","Normal",2023.20689994867
"11525351",611841.1,482607.8,614217,481094.2,"SCAR-L",575,"Rifle","Normal","Normal",2817.07042332989
"26908966",280003.8,459579.9,283873.2,460727.5,"M16A4",938,"Rifle","Normal","Normal",4035.99332506883
"17821169",458457.2,478282.6,455051.5,480317.7,"SCAR-L",959,"Rifle","Normal","Normal",3967.42038357422
"32099850",498280.3,446376.6,501983.6,445586.6,"M416",1468,"Rifle","Normal","Normal",3786.62526400487
"11424106",490935.5,436114.9,493333.6,438287.6,"SCAR-L",764,"Rifle","Normal","Normal",3235.97109072372
"7864295",160222.7,618454.7,176745.9,625842,"M416",1276,"Rifle","Normal","Normal",18099.4016345845
"11894925",443440.8,669411,438464.1,674917.6,"AKM",1766,"Rifle","Normal","Normal",7422.27636577889
"33026206",358949.5,514071.5,359602,513533.8,"S686",177,"Shotgun","Normal","Normal",845.504311047562
"8509668",84547.66,556360.6,87137.87,552346.6,"SCAR-L",920,"Rifle","Normal","Normal",4777.17320641611
"34648502",215928.9,398952.9,216891.2,398913.1,"AKM",697,"Rifle","Normal","Normal",963.122697271764
"35878872",353639.1,407737.4,353853.8,407895.3,"S12K",109,"Shotgun","Normal","Normal",266.511725820824
"29073182",152438,590719.9,152406.5,590301,"AKM",229,"Rifle","Normal","Normal",420.082682337679
"566051",566563.9,381233.2,566720.1,381476.5,"M16A4",120,"Rifle","Normal","Normal",289.125111327224
"30929752",624160.1,298590.4,624027.1,298821.1,"Micro UZI",245,"Sub Machine Gun","Normal","Normal",266.292114040162
"28136532",375145.2,416266.6,374509.3,417067.2,"AKM",361,"Rifle","Normal","Normal",1022.41340464613
"21712149",165853.9,277688.8,165705.8,278059,"S1897",238,"Shotgun","Normal","Normal",398.725030566191
"38042707",639335.3,356955.1,640465.2,363291.6,"SCAR-L",633,"Rifle","Normal","Normal",6436.45137167988
"16475701",508522.8,595819.8,506383.9,599126.4,"M16A4",1877,"Rifle","Normal","Normal",3938.08288003182
"48092",334787.4,167286.2,335237.6,167162.6,"S1897",219,"Shotgun","Normal","Normal",466.858650985456
"5130003",420733.9,324315.8,420521.9,324759.1,"P18C",103,"Pistol","Normal","Normal",491.38466602041
"19455678",204826.9,291246.7,204481.1,291233.8,"Grenade",328,"Explosives","Normal","Normal",346.040532307983
"17216179",436506.2,637372.9,436592.5,637378.8,"UMP9",135,"Sub Machine Gun","Normal","Normal",86.5014450746244
"10594793",337681.2,443604.6,341510.7,442840.8,"AKM",1473,"Rifle","Normal","Normal",3904.92774452998
"21921678",467901.7,645360.7,467517.1,645513.6,"SCAR-L",126,"Rifle","Elevated","Elevated",413.87868995641
"39522524",691120.4,340541.3,688716.7,344401.5,"SCAR-L",255,"Rifle","Normal","Normal",4547.40780335351
"37185778",488555.2,454099.2,489031.3,453799.7,"SCAR-L",1575,"Rifle","Normal","Normal",562.469074705426
"37102535",343886,164055.2,343858.9,164168.3,"P92",95,"Pistol","Normal","Normal",116.301418735944
"38445247",593849.4,487475.4,593849.4,487475.4,"Grenade",461,"Explosives","Normal","Normal",0
"22862968",609436.6,598458.7,608521,599167.3,"SCAR-L",186,"Rifle","Normal","Normal",1157.77256833978
"36418875",327964.9,396481.8,327676.4,396805.6,"UMP9",937,"Sub Machine Gun","Normal","Normal",433.680400756124
"18140055",295463.7,444625.2,295513.3,445122.9,"S12K",681,"Shotgun","Normal","Normal",500.165422635361
"26958362",235429.5,475069.4,234576.8,474622.4,"S1897",395,"Shotgun","Elevated","Elevated",962.759725996066
"33456397",152019.8,289814.2,151581,289954.3,"M416",698,"Rifle","Normal","Normal",460.622893482275
"34436868",319642.2,639962.3,319138.9,639582.4,"Hit by Car",758,"Vehicles","Normal","Normal",630.582984229678
"28610529",627134.8,378528.4,627036.3,378502.5,"S1897",344,"Shotgun","Normal","Normal",101.848220406648
"32507227",420351.2,324717.2,421120.8,324581.7,"S1897",132,"Shotgun","Normal","Normal",781.437399923989
"25191198",349506.3,408455.9,349687.8,408456,"UMP9",159,"Sub Machine Gun","Normal","Normal",181.500027548207
"33462156",352936.4,570590.9,353535.2,569736.9,"UMP9",695,"Sub Machine Gun","Normal","Normal",1043.01363365969
"6589811",556921.9,261427.3,556479.8,261632,"Groza",424,"Rifle","Normal","Normal",487.19041451981
"18904257",371843.1,338064.2,381387.3,353851.7,"Kar98k",666,"Sniper","Normal","Normal",18448.2224046112
"23174912",667005.9,101241.5,667510.1,99693.14,"M416",346,"Rifle","Normal","Normal",1628.38457668941
"2668060",122446.8,118487.8,121958.4,118363.6,"S12K",412,"Shotgun","Normal","Normal",503.944639816724
"19315868",539448.1,573964.4,539448.1,573964.4,"Hit by Car",995,"Vehicles","Normal","Normal",0
"12246148",165513,403689.6,165239.3,403662.1,"S686",183,"Shotgun","Normal","Normal",275.078061647974
"24585466",194616.9,274062.5,194396.6,274829.4,"AKM",338,"Rifle","Normal","Normal",797.914594427267
"25231454",170276.3,285141.2,170416.8,285130.5,"M416",821,"Rifle","Normal","Normal",140.906848662513
"19379634",423620.3,324947.4,423219.8,324821.3,"Mini 14",153,"Rifle","Normal","Normal",419.882674088856
"13330706",441095.2,333985.8,441571.8,334287,"S1897",296,"Shotgun","Normal","Normal",563.798722949942
"16320916",163842.6,277908.4,164067.1,279681.2,"M16A4",280,"Rifle","Normal","Normal",1786.95833471292
"38934739",555713.1,128594.6,555791.4,129157,"P92",110,"Pistol","Normal","Normal",567.824488728692
"12518733",473282.1,637222,473294.2,637078.4,"Punch",93,"Melee","Elevated","Elevated",144.108882446552
"654928",436354.6,325697.3,436208.3,326143.1,"Uaz",641,"Vehicles","Normal","Normal",469.192210080247
"12640293",359784.6,403053.8,360583.8,403027.5,"SCAR-L",569,"Rifle","Normal","Normal",799.632621895842
"30972374",294838.2,550022.4,297094.2,550382.3,"M416",807,"Rifle","Normal","Normal",2284.52708672933
"758212",629186,607569.8,627673.7,606213.3,"S1897",161,"Shotgun","Elevated","Elevated",2031.53723569127
"31095519",107418.8,436243.1,115339.8,413747.1,"M24",1566,"Sniper","Normal","Normal",23849.7852610878
"18333507",423790.4,326730.3,423613.5,326672.8,"AKM",113,"Rifle","Normal","Normal",186.010376054693
"39069203",467554.3,469509.2,468350.2,472412,"S1897",333,"Shotgun","Normal","Normal",3009.93432652607
"4935729",382146.5,429579.1,355872.8,417802.5,"M16A4",607,"Rifle","Normal","Normal",28792.2840228072
"4741170",492287.1,651198.4,492037.6,651116.4,"M416",1789,"Rifle","Elevated","Elevated",262.629491870201
"9713985",250515.2,411554.8,253089.6,409275.6,"M24",1971,"Sniper","Normal","Normal",3438.35542083712
"1458450",487817.2,346492.5,490915.7,347780.3,"Kar98k",1002,"Sniper","Normal","Normal",3355.46287268984
"17188903",174960.8,306563.2,175457.7,306821.1,"SKS",248,"Sniper","Normal","Normal",559.841066732341
"21306005",423577.3,325077.2,423451.6,324643.6,"S12K",132,"Shotgun","Normal","Normal",451.452599948248
"743910",643176.1,511281.1,641602.1,512752.8,"M16A4",1768,"Rifle","Normal","Normal",2154.84962120331
"31405372",144804.4,293171.3,144382.8,293562.4,"S1897",1463,"Shotgun","Normal","Normal",575.070230493661
"9651151",200434.2,534853.7,197669,542517.7,"M16A4",1430,"Rifle","Elevated","Elevated",8147.59025970256
"6389161",199754.4,287448.4,199957.6,287523.3,"AKM",115,"Rifle","Normal","Normal",216.564655472678
"31922815",441667.6,338058.3,441747.9,338143.6,"Punch",120,"Melee","Normal","Normal",117.150245411632
"15365627",360301.3,194131.3,360091.8,194745.6,"Hit by Car",1191,"Vehicles","Normal","Normal",649.041400836666
"23558244",398790.6,282289.1,401022.2,285313.3,"SCAR-L",997,"Rifle","Normal","Normal",3758.43374293072
"21593113",196373.5,269158.9,196609.9,269259.6,"M416",179,"Rifle","Normal","Normal",256.954178794562
"20053479",623496.6,384788.8,623107.1,384957.4,"AKM",384,"Rifle","Normal","Normal",424.424563379656
"38881389",510199.9,487889.2,508680,485426.9,"SCAR-L",1957,"Rifle","Normal","Normal",2893.61664703533
"32531131",365760.5,509142.8,364599.6,510705.8,"UMP9",181,"Sub Machine Gun","Normal","Normal",1946.96117321329
"29108171",434737.3,609789.6,445801.9,611380.1,"SCAR-L",1818,"Rifle","Normal","Normal",11178.3300814567
"17019895",419854.2,327363.8,419749.6,327780,"AKM",853,"Rifle","Normal","Normal",429.142866654005
"32766461",327079.3,545861.3,335833.1,546061.3,"Mini 14",465,"Rifle","Normal","Normal",8756.08442398769
"17693670",600872.4,337433.9,590449.2,328339.4,"M416",927,"Rifle","Normal","Normal",13833.0411873167
"29791058",414607.2,206158.3,394661.3,203505.7,"M16A4",1287,"Rifle","Normal","Normal",20121.5112148666
"16645723",443786.6,328852.7,439823.9,328875.3,"VSS",507,"Sub Machine Gun","Normal","Normal",3962.76444543448
"22396383",419807.5,326941.4,419603.9,324850.7,"P92",219,"Pistol","Normal","Normal",2100.59026228345
"29046650",391744.9,576759.9,388227.8,575133.1,"M16A4",1952,"Rifle","Normal","Normal",3875.10911459283
"33850149",197458.3,276818,196915.3,279237.5,"SCAR-L",166,"Rifle","Normal","Normal",2479.68329631024
"13438862",378914.3,122126,379123,122418.3,"S12K",309,"Shotgun","Normal","Normal",359.158711435497
"39471446",335467.4,112463.8,332076.9,124467.4,"M416",1549,"Rifle","Normal","Normal",12473.2475005509
"15179034",550099.6,227224.8,549859.3,227202.9,"S686",155,"Shotgun","Normal","Normal",241.295876466976
"39544703",624533.6,376613.2,624284.8,376277.6,"S686",207,"Shotgun","Normal","Normal",417.766441926573
"14464136",566532.4,250878.2,569694.1,251930.5,"Grenade",1008,"Explosives","Normal","Normal",3332.21880734139
"10114296",219021.6,471882.5,219722.3,471443.6,"S1897",524,"Shotgun","Elevated","Elevated",826.809349245638
"25744375",624445.6,298992.1,625618.8,300108.8,"M16A4",138,"Rifle","Normal","Normal",1619.69661665393
"20877678",375776.6,415399.5,375764.5,415544.8,"SCAR-L",1751,"Rifle","Normal","Normal",145.8029492157
"16613738",423479.3,326565.1,423348.4,326675.2,"P1911",122,"Pistol","Normal","Normal",171.046251055083
"9921293",379671.3,573823.6,378878.6,574400.4,"P1911",123,"Pistol","Normal","Normal",980.342557476759
"2861769",606187.9,416158.7,606238.4,414138.8,"M16A4",1491,"Rifle","Normal","Normal",2020.53118263493
"30991340",514825.9,165706.2,482007.2,193239.9,"SKS",907,"Sniper","Normal","Normal",42838.9041103995
"34019073",525248.3,481551.1,525130.8,481838.9,"AKM",300,"Rifle","Normal","Normal",310.861850345176
"16423755",416117.2,475728.7,416124.9,475966,"P92",946,"Pistol","Normal","Normal",237.42489338735
"28766126",161835.6,623825.2,161578.1,624169.6,"S1897",317,"Shotgun","Normal","Normal",430.020476256673
"36533239",577432.4,459618,586714.1,450913.3,"M416",798,"Rifle","Normal","Normal",12724.8480140236
"33793157",549052.4,422362.6,557719.9,425414.2,"Kar98k",1393,"Sniper","Normal","Normal",9189.00532212275
"38806279",436825.1,624082,437731.2,623375.5,"M416",292,"Rifle","Normal","Normal",1148.98192326949
"17607578",625791.9,367520.2,628131.7,366104.4,"UMP9",631,"Sub Machine Gun","Normal","Normal",2734.80413923916
"18355859",507512.4,159627.6,496901.9,162131.7,"Kar98k",1605,"Sniper","Normal","Normal",10901.9827123327
"32401404",399362,303548.9,399473,303708.8,"M16A4",626,"Rifle","Normal","Normal",194.650995373743
"14322963",412790.6,388183.8,412954.8,382941.2,"M416",1956,"Rifle","Normal","Normal",5245.17076938394
"25182123",207122.4,283251.3,206779.5,283299.5,"S1897",352,"Shotgun","Normal","Normal",346.271064341214
"9477290",451587.5,629774.9,451336.9,630162.1,"SCAR-L",311,"Rifle","Normal","Normal",461.220337799573
"19219365",502594.9,668565.9,503901.6,667970,"Punch",191,"Melee","Elevated","Elevated",1436.16214265657
"20717241",157628,286514.3,157764.7,286763.3,"M416",874,"Rifle","Normal","Normal",284.05613881767
"5122286",267804.7,112962.8,244813,123624.7,"M24",1446,"Sniper","Normal","Normal",25343.5273886648
"36457880",369806.2,414239.8,372520.9,416551.7,"M16A4",194,"Rifle","Normal","Normal",3565.73662796345
"21198707",295492.4,446334.9,295328.6,446545.6,"Micro UZI",132,"Sub Machine Gun","Normal","Normal",266.879991756586
"17294453",670373.4,96052.09,670770.1,95857.62,"S1897",134,"Shotgun","Normal","Normal",441.802524777715
"39002221",416424.2,307539.5,417914.6,307951.1,"M416",529,"Rifle","Normal","Normal",1546.19103606245
"28109114",576784.4,388271.5,576961.4,388128.3,"S12K",298,"Shotgun","Normal","Normal",227.673538207679
"38670133",571308.1,378066,573888.4,380150.1,"Grenade",291,"Explosives","Normal","Normal",3316.83899217314
"33105762",560980.9,77888.26,563712.9,76486.3,"Mini 14",1578,"Rifle","Normal","Normal",3070.71910822204
"29551554",422607.4,424992.9,422734.1,424788.5,"UMP9",1352,"Sub Machine Gun","Normal","Normal",240.483367408222
"38201463",327699.3,450985.5,314421.4,445725.3,"Mini 14",1722,"Rifle","Normal","Normal",14281.8882662622
"30072571",176484.1,225100,184341.8,233269.9,"Kar98k",1326,"Sniper","Normal","Normal",11335.3745107958
"28697238",523925.9,479101.3,523761.9,479000.2,"AKM",516,"Rifle","Normal","Normal",192.658272596832
"32840339",734844.1,433497.6,734654.4,434203.8,"AKM",216,"Rifle","Normal","Normal",731.234934887549
"7323846",570412.3,243917.7,571550.8,244169.6,"AKM",1545,"Rifle","Normal","Normal",1166.03424478014
"3892948",453916.7,226927.3,453709.8,227635,"M416",1567,"Rifle","Normal","Normal",737.324148526295
"39509023",624748.3,302931.1,624567.6,303060.8,"P1911",79,"Pistol","Normal","Normal",222.428820075161
"7061675",477688.8,384613.2,476725.8,385369.7,"SCAR-L",802,"Rifle","Normal","Normal",1224.60656947446
"4526495",448982.8,608051.3,450983,604759.8,"SCAR-L",602,"Rifle","Normal","Normal",3851.59347413509
"11553793",493652.9,318196.8,491417.9,317542.4,"SCAR-L",1510,"Rifle","Normal","Normal",2328.83326152817
"21763800",304623.2,406227.7,304612.7,400272.7,"M416",1498,"Rifle","Normal","Normal",5955.00925691976
"13499298",448951.9,346038.3,448913.6,346463.6,"AKM",383,"Rifle","Normal","Normal",427.021053345141
"29094277",424117.2,326807.4,423481.1,324932.2,"Crossbow",168,"Sniper","Normal","Normal",1980.15106746937
"31496295",446087.8,620447.7,448718.6,622119.8,"S686",153,"Shotgun","Normal","Normal",3117.21463008248
"24700400",408931.2,253084.6,415671.2,264467.1,"Kar98k",1165,"Sniper","Normal","Normal",13228.3372443402
"5055428",191875.8,342367.2,206594.3,334084.9,"M416",1425,"Rifle","Normal","Normal",16888.7754304449
"32144642",180313.4,512934.3,172181.5,513980.8,"AWM",1790,"Sniper","Normal","Normal",8198.9609012362
"37604896",91511.2,434711.8,97723.05,424579.2,"Mini 14",897,"Rifle","Normal","Normal",11885.1446428935
"22616355",467939.2,644784.6,467569.1,645302.9,"Vector",149,"Sub Machine Gun","Elevated","Elevated",636.874320411864
"11044830",570860.4,388680.2,570506.4,388843.6,"S686",245,"Shotgun","Normal","Normal",389.89172856062
"6709528",433067.2,607276.3,432632.8,607071,"SCAR-L",1661,"Rifle","Normal","Normal",480.470030282888
"9236981",515219,77006.44,525237.9,84054.58,"Mini 14",1593,"Rifle","Normal","Normal",12249.6789618994
"18276579",244124,354837.9,245958.7,355043.1,"SCAR-L",1489,"Rifle","Normal","Normal",1846.13952072968
"35570426",151304.8,368853.1,168950.9,357956.6,"Mini 14",1659,"Rifle","Normal","Normal",20739.299830515
"39345916",405788,286771.5,406134.9,283283.6,"M416",471,"Rifle","Normal","Normal",3505.10856037301
"11129241",555363.9,128980.2,555132.4,128255.8,"UMP9",171,"Sub Machine Gun","Normal","Normal",760.491689632432
"13015815",156413.2,280074.6,156514.8,279348.2,"AKM",203,"Rifle","Normal","Normal",733.47087195058
"26512821",136547.5,431592.2,139006.9,429519,"S686",512,"Shotgun","Normal","Normal",3216.64523999772
"2823208",605307.1,452954,612327.8,449631,"SCAR-L",1367,"Rifle","Normal","Normal",7767.40352305717
"11998514",709097.1,438937.2,705494.1,427700.3,"M416",430,"Rifle","Normal","Normal",11800.4038324966
"9989306",619234.6,603961.4,619167,604074.1,"S12K",131,"Shotgun","Elevated","Elevated",131.419366913657
"2305123",425564.3,325676.1,425281.6,325718.9,"Tommy Gun",91,"Sub Machine Gun","Normal","Normal",285.921545183308
"30663905",224188.6,512209.2,222462.8,512513.1,"SKS",1399,"Sniper","Elevated","Elevated",1752.35294675475
"34765446",426601.2,626825.1,426333.3,626940.1,"SCAR-L",630,"Rifle","Normal","Normal",291.539722850956
"35893394",534933.9,306883,537976,307773.2,"SCAR-L",1827,"Rifle","Normal","Normal",3169.67324025677
"1433267",226973.9,458735.3,212505.1,442070.1,"Kar98k",1251,"Sniper","Elevated","Normal",22069.7771733201
"4032837",304711.8,322596.9,303309.6,323327.6,"UMP9",371,"Sub Machine Gun","Normal","Normal",1581.16644601382
"26399751",264562.8,276775.9,265429.2,276064.7,"M416",1287,"Rifle","Normal","Normal",1120.91676765051
"18886678",608505.3,616432.6,607948.2,613070.9,"SCAR-L",350,"Rifle","Elevated","Elevated",3407.54857632284
"33887622",358325.8,243147.9,355854.3,246062,"Micro UZI",1028,"Sub Machine Gun","Normal","Normal",3821.03272166047
"26727363",451332,629487.9,453248.4,630663.2,"SKS",390,"Sniper","Normal","Normal",2248.09231349603
"20189127",365497.8,409998.3,366181.8,409933.2,"M16A4",709,"Rifle","Normal","Normal",687.090976508931
"22934591",449319.4,620898.4,450276.8,621454.6,"Punch",145,"Melee","Normal","Normal",1107.23674071983
"3561713",379100.3,310945.9,379700.6,310202.6,"SCAR-L",896,"Rifle","Normal","Normal",955.434445684295
"26361164",427613,642254.6,427914.4,641516.6,"S686",182,"Shotgun","Normal","Normal",797.17373263299
"13404791",245499.5,466338.9,246185.5,466784.9,"M416",779,"Rifle","Elevated","Elevated",818.237129443537
"4397260",488469.3,311918.4,487704,310720.3,"M416",897,"Rifle","Normal","Normal",1421.66370847682
"5249211",550655.8,501381.7,550076.2,502471,"Micro UZI",440,"Sub Machine Gun","Normal","Normal",1233.90058351558
"8612243",628250.3,491030.3,626446.6,493184.6,"M416",1563,"Rifle","Normal","Normal",2809.68720323103
"12505615",299554.4,312074.2,301085.1,312451.5,"AKM",805,"Rifle","Normal","Normal",1576.51444014949
"23094224",687355.9,462685.6,687471.8,461788.6,"AKM",127,"Rifle","Normal","Normal",904.456637987696
"3550264",171942.9,301759.6,171415.4,304955.6,"M16A4",202,"Rifle","Normal","Normal",3239.23945548951
"15809701",685249.8,271731.6,683323.8,263898.5,"SCAR-L",1806,"Rifle","Normal","Normal",8066.40760252044
"26893405",570720,283897.9,589601.5,289964.7,"SCAR-L",1407,"Rifle","Normal","Normal",19832.223891687
"37947969",469170,642516.8,469081.3,639787.4,"M16A4",109,"Rifle","Elevated","Elevated",2730.84090528909
"14288929",231432.9,324580.6,230762.1,324855.1,"SCAR-L",1268,"Rifle","Normal","Normal",724.791618329009
"5802238",154821.7,622444.1,154515.5,622335.4,"M416",329,"Rifle","Normal","Normal",324.92172903639
"30071154",365392.2,410052.3,365771.3,410265.8,"S686",304,"Shotgun","Normal","Normal",435.085118109069
"39118252",620223.8,609709.8,620169.1,609822.8,"M416",448,"Rifle","Elevated","Elevated",125.543179822751
"8684674",365512.2,373481.2,368519.8,378599.5,"M16A4",846,"Rifle","Normal","Normal",5936.55225278105
"4325162",574828.9,132603.8,574700.6,133106.9,"M416",208,"Rifle","Normal","Normal",519.201791214185
"22996226",363035.6,394103.1,363144.1,394146.8,"Mini 14",103,"Rifle","Normal","Normal",116.96982516872
"14866287",354387,407654.6,354471.5,407571.3,"Punch",126,"Melee","Normal","Normal",118.655551913925
"552334",422418.9,297315.4,422479.6,297131.4,"S686",400,"Shotgun","Normal","Normal",193.753683835932
"25630756",438751.2,427140.1,438761.4,427220.4,"M416",850,"Rifle","Normal","Normal",80.9452283955498
"25327212",601492.6,590626.9,601949,590264.9,"Vector",189,"Sub Machine Gun","Normal","Normal",582.533226520188
"2656649",168590.5,629019.6,169121.8,629130.9,"UMP9",354,"Sub Machine Gun","Normal","Normal",542.832736669407
"22367886",607117.3,409795.9,607176.3,409534.1,"Grenade",1398,"Explosives","Normal","Normal",268.365869663086
"31994153",550799.9,560999.7,550799.9,560999.7,"Grenade",1079,"Explosives","Normal","Normal",0
"11762475",165120.5,287061.9,165636.8,287211.2,"M416",262,"Rifle","Normal","Normal",537.453421237585
"27331275",424340.3,328270.5,423059.4,328155.6,"S12K",131,"Shotgun","Normal","Normal",1286.04308636994
"580356",186874.2,206465,197862.4,205339.9,"Kar98k",1623,"Sniper","Normal","Normal",11045.6502411583
"13782391",437403.6,623094.9,433818.9,626256.2,"M416",98,"Rifle","Normal","Normal",4779.52840560648
"18951714",542990.9,252363.7,542564.1,252579.5,"M416",316,"Rifle","Normal","Normal",478.255036565256
"25538999",710869,329777.4,711779.4,327492.8,"Micro UZI",297,"Sub Machine Gun","Normal","Normal",2459.31399377961
"12194133",504048.5,428918.5,503882.2,428681.2,"SCAR-L",1263,"Rifle","Normal","Normal",289.770564412589
"32058584",452348,630304.9,452311.8,630800.2,"S1897",185,"Shotgun","Normal","Normal",496.621113123407
"15530386",442874.3,639544.1,442482.2,635990.8,"Kar98k",330,"Sniper","Normal","Normal",3574.86829128004
"38342507",364505,407287.9,364612.1,407089.3,"SCAR-L",476,"Rifle","Normal","Normal",225.637696318698
"36029935",343088,320191.5,343070.3,320101.9,"Punch",117,"Melee","Normal","Normal",91.3315389117924
"14921249",440777.7,635655.3,439548.5,635344,"SCAR-L",379,"Rifle","Normal","Normal",1268.00643925812
"35460923",432059.8,635820.6,431606.9,635733.6,"S1897",119,"Shotgun","Normal","Normal",461.180452751381
"19917747",336165,433798.5,336884.4,433381.5,"SCAR-L",883,"Rifle","Normal","Normal",831.519909563225
"37764796",389000.8,286977.9,389127.6,287038,"M416",332,"Rifle","Normal","Normal",140.321951240689
"15339932",550877.1,267894.9,556215.7,269276.3,"AKM",732,"Rifle","Normal","Normal",5514.42797758749
"10087301",502337,284840.2,510897.3,286712.7,"M16A4",1323,"Rifle","Normal","Normal",8762.70462471489
"20983701",433720.3,641628.2,432518.5,641618.9,"SCAR-L",237,"Rifle","Normal","Normal",1201.83598298602
"3545686",103056.4,292884.6,103382,292046.2,"Groza",1447,"Rifle","Normal","Normal",899.405314638481
"34470240",353831.2,407478.4,353740.1,407522.3,"M16A4",807,"Rifle","Normal","Normal",101.125763285146
"16430109",712587.8,443115.2,711509.4,445390.8,"SCAR-L",672,"Rifle","Normal","Normal",2518.19417837464
"8655713",148544.2,215124.8,150527.6,215379.4,"P1911",146,"Pistol","Normal","Normal",1999.674153456
"39483327",534183.9,236246.5,534052.4,235991.2,"S1897",153,"Shotgun","Normal","Normal",287.17649625273
"836422",612403.9,607225.9,612482.1,607357.2,"S12K",207,"Shotgun","Elevated","Elevated",152.823198500667
"26899916",371632.1,518769.8,366661.1,523798.8,"AKM",1765,"Rifle","Normal","Normal",7071.18674622584
"19378040",430973,635112.9,430695.6,635070.8,"S686",170,"Shotgun","Normal","Normal",280.576495808204
"34483107",401859.6,293360.8,401772.6,293334.9,"P1911",314,"Pistol","Normal","Normal",90.7733991871969
"26776017",187715.2,228478.5,187715.2,228478.5,"Grenade",188,"Explosives","Normal","Normal",0
"7712204",205943.5,507062.2,206985.7,508478.5,"UMP9",1297,"Sub Machine Gun","Elevated","Elevated",1758.43297569171
"15997691",215624.5,279972.6,218442.9,272270.3,"SKS",338,"Sniper","Normal","Normal",8201.75614426568
"37287722",315041,502735.7,324861.7,502126.7,"M416",441,"Rifle","Normal","Normal",9839.56449696836
"5383085",285886.2,348996.9,277723,339024.6,"SCAR-L",1681,"Rifle","Normal","Normal",12887.3814846151
"28845370",161659.9,290473.4,161701.8,290127.3,"Grenade",138,"Explosives","Normal","Normal",348.627050011934
"4318893",214063.5,467830.1,214198.1,467948.5,"P92",251,"Pistol","Elevated","Elevated",179.264385754692
"3422349",203046.1,334340.2,196930.7,341540.8,"M416",1125,"Rifle","Normal","Normal",9447.05020204718
"3429847",305231.9,505456.5,302864.5,504433.9,"M416",953,"Rifle","Normal","Normal",2578.81630210453
"18402297",566265,386223.3,566326.9,385994.6,"SCAR-L",118,"Rifle","Normal","Normal",236.92889228629
"26424259",686460.6,460295.8,686718,461731.7,"Mini 14",157,"Rifle","Normal","Normal",1458.78839109724
"24971828",230336.9,504696.2,228356,504276.9,"M416",1173,"Rifle","Elevated","Elevated",2024.79068053959
"29415228",299491.2,421623.5,297343.4,421363.6,"M416",1508,"Rifle","Normal","Normal",2163.46778344397
"5813926",367293.3,508405.9,364457.6,509529.4,"M16A4",183,"Rifle","Normal","Normal",3050.15519933004
"7645314",438288.1,345415.6,441347.9,343973.2,"M16A4",1946,"Rifle","Normal","Normal",3382.73466296134
"20228672",399196.9,286313.4,398562.9,286898.3,"Micro UZI",174,"Sub Machine Gun","Normal","Normal",862.591450224241
"34654387",448537.1,300339.6,448575.8,300205.9,"M416",924,"Rifle","Normal","Normal",139.188289737278
"39213962",656790.2,357406.9,656971.5,354817.9,"M416",1230,"Rifle","Normal","Normal",2595.34018772107
"15413310",549622.1,239322,548363.6,237535.4,"S686",533,"Shotgun","Normal","Normal",2185.35164447281
"39120285",433530.1,626942.6,434034.8,626506.6,"SKS",271,"Sniper","Normal","Normal",666.946841959696
"21721185",340246.4,164614.2,340520.3,164597,"S1897",133,"Shotgun","Normal","Normal",274.439519748853
"20980574",320775.9,331017.8,320759.3,332096,"SCAR-L",1771,"Rifle","Normal","Normal",1078.32777948082
"3888648",423398,324151.4,423058.5,324135.3,"Micro UZI",112,"Sub Machine Gun","Normal","Normal",339.88153818647
"20148738",582283.1,335921.4,582251.6,335764.6,"M416",1640,"Rifle","Normal","Normal",159.932767124234
"25941963",419190.3,622112.4,417972.3,620721.7,"M16A4",432,"Rifle","Normal","Normal",1848.66721991823
"34094589",686001.2,460105,686059.4,460346.5,"S1897",131,"Shotgun","Normal","Normal",248.413948883729
"21461652",493829.6,316632.8,497475,331758.6,"Mini 14",1232,"Rifle","Normal","Normal",15558.8806409716
"38477891",449092.9,345674.7,451969.6,348968.8,"M416",866,"Rifle","Normal","Normal",4373.38515340229
"5780773",423838.6,325542.5,423606.7,326186.2,"UMP9",151,"Sub Machine Gun","Normal","Normal",684.198289971554
"19622481",430046.2,624598.4,433391.4,617272.1,"S686",151,"Shotgun","Normal","Normal",8053.88320811773
