"","killer_position_x","killer_position_y","victim_position_x","victim_position_y","killed_by","time","GunType","killerelevation","victimelevation","killdistance"
"4597669",588733.9,473465.9,587307.8,471598.4,"M16A4",152,"Rifle","Normal","Normal",2349.74838227414
"5393528",361924.5,407154.2,362116.6,407155.2,"M416",183,"Rifle","Normal","Normal",192.10260279338
"6300653",375431.2,416877.6,375607.2,416875.6,"AKM",197,"Rifle","Normal","Normal",176.011363269534
"3062570",215636.3,465578.8,213634.4,465800.9,"P1911",234,"Pistol","Elevated","Elevated",2014.18271763015
"8170186",709239.2,338689.2,711556.9,336517.8,"M416",326,"Rifle","Normal","Normal",3175.95831994068
"33955642",465784.6,640569.3,465350.5,641500.3,"M16A4",155,"Rifle","Elevated","Elevated",1027.23113757322
"3960085",419904.1,324832.8,419113.3,325876.8,"Mini 14",149,"Rifle","Normal","Normal",1309.69486522624
"20062861",472525.5,458837,476006.8,462943,"Hit by Car",917,"Vehicles","Normal","Normal",5383.18545937254
"33571393",311502.2,420035.8,309644,422729.5,"M16A4",1433,"Rifle","Normal","Normal",3272.44968334123
"6246749",731045.1,432011.1,731548.9,432873.1,"AKM",219,"Rifle","Normal","Normal",998.427984383474
"18135165",367734.6,509898.3,367044.7,510090.1,"M416",866,"Rifle","Normal","Normal",716.06511575411
"16597982",565882.6,382600.1,564227.4,385432.2,"M16A4",295,"Rifle","Normal","Normal",3280.31666916474
"15451747",364159.6,267628.5,334248.4,280850.4,"Mini 14",1633,"Rifle","Normal","Normal",32703.1883009898
"25718688",268080.4,224978.6,274978.1,235314.3,"Mk14",1382,"Rifle","Normal","Normal",12425.9792282137
"20485383",423408.8,324570.8,418968.5,324252.3,"M16A4",151,"Rifle","Normal","Normal",4451.70824964978
"33865143",362899.2,394077.6,362168.5,393419.8,"S1897",187,"Shotgun","Normal","Normal",983.170041244139
"5520180",161772,457731.8,161915.1,457364.9,"M16A4",1761,"Rifle","Normal","Normal",393.818765423864
"2321615",363217.3,515852.6,362671.2,515806.9,"P1911",233,"Pistol","Normal","Normal",548.00885029347
"31846069",294471.5,508562.2,293826.9,500389.1,"Kar98k",929,"Sniper","Normal","Normal",8198.47990605579
"2071176",370337.2,120578.9,370317.7,121115.4,"M16A4",339,"Rifle","Normal","Normal",536.85426327822
"19285385",325635.8,536436.3,329945.5,531598.4,"M16A4",205,"Rifle","Normal","Normal",6479.10414332108
"13403502",498742,415095.3,498231.5,414462.2,"AKM",1358,"Rifle","Normal","Normal",813.280923174748
"14963037",410908,291100,412163.3,289104.8,"SCAR-L",677,"Rifle","Normal","Normal",2357.24439335424
"2090535",201873.9,383562.5,195238.5,389324.5,"Kar98k",738,"Sniper","Normal","Normal",8788.01326580701
"11608901",627684.9,378340.2,627888.1,378535.5,"S686",214,"Shotgun","Normal","Normal",281.83741767192
"23298885",364578.2,398103.5,365646.5,398019.3,"S1897",229,"Shotgun","Normal","Normal",1071.6130504991
"4871430",536963.3,416738.9,537252.6,416900.2,"UMP9",1337,"Sub Machine Gun","Normal","Normal",331.228289854529
"36607948",245740.1,435018.3,245833.3,435140.7,"AKM",122,"Rifle","Normal","Normal",153.844076909065
"10688528",281035,566300.7,281583.1,566545.3,"S1897",364,"Shotgun","Normal","Normal",600.202274237627
"6625269",372947.5,491001.5,373717.8,491046.9,"M416",1682,"Rifle","Normal","Normal",771.636734480665
"21689733",170716.4,613982.8,170549.1,613881.3,"P92",91,"Pistol","Normal","Normal",195.682242423773
"39632801",365307,338233,383173.3,372927.8,"M416",1360,"Rifle","Normal","Normal",39024.7847236855
"25205300",479001.4,345795.8,477091.9,344290.1,"M416",1813,"Rifle","Normal","Normal",2431.73245650093
"23262683",431577.7,636844.6,431421.5,636791.8,"S12K",116,"Shotgun","Normal","Normal",164.882624918444
"11077943",152159.4,537765.1,166497.2,551611.3,"AWM",1671,"Sniper","Normal","Normal",19932.1289199123
"30692904",438758.3,637298.8,439306.6,635630,"M416",449,"Rifle","Normal","Normal",1756.56663124407
"9182941",362603.2,393486.7,363122.5,394092,"SCAR-L",235,"Rifle","Normal","Normal",797.534061968499
"32029734",384730.6,113205.8,382746.5,111681.3,"M16A4",354,"Rifle","Normal","Normal",2502.14968776848
"30918109",617963.6,319754.2,612088.1,321671.4,"Dacia",1647,"Vehicles","Normal","Normal",6180.38478494665
"17764164",352203.4,165137.5,355822.4,157185.5,"SCAR-L",319,"Rifle","Normal","Normal",8736.78802535577
"3556420",210654.8,273027.9,206931.8,271284,"Tommy Gun",117,"Sub Machine Gun","Normal","Normal",4111.19401269267
"22604463",432501.5,353561.3,435732.1,353615.3,"Grenade",767,"Explosives","Normal","Normal",3231.0512778351
"19300158",176165.5,303210.5,178749.6,303355.4,"M416",467,"Rifle","Normal","Normal",2588.15934980828
"21299335",591273.8,480658.9,592729.6,471277.8,"UMP9",871,"Sub Machine Gun","Normal","Normal",9493.38669021759
"24721574",204950.2,284269.1,217679.9,326741.8,"Kar98k",1100,"Sniper","Normal","Normal",44339.322360406
"367373",466100.2,642336.9,466142.2,641943.8,"UMP9",146,"Sub Machine Gun","Elevated","Elevated",395.337336966775
"11378286",182189.5,224824.3,184985.3,223896,"VSS",139,"Sub Machine Gun","Normal","Normal",2945.88501642544
"24217886",453869.1,623990,454005.8,625186.6,"Micro UZI",121,"Sub Machine Gun","Normal","Normal",1204.38301631995
"10146454",425679.5,153539.2,424977.5,152723.6,"Micro UZI",2014,"Sub Machine Gun","Normal","Normal",1076.10750392329
"5148769",160268.5,457643.3,160038,458941.5,"S1897",1008,"Shotgun","Normal","Normal",1318.50426241254
"30894590",729919.5,434388.1,729912.6,434151.5,"UMP9",256,"Sub Machine Gun","Normal","Normal",236.700591465229
"21948250",339247.6,161543.7,341879.9,161075.4,"M416",197,"Rifle","Normal","Normal",2673.63202030501
"17711686",465520.9,641469.1,465603.1,642034.9,"R1895",183,"Pistol","Elevated","Elevated",571.739870920373
"410105",363589.5,227377.7,368481.2,220923.2,"Kar98k",1725,"Sniper","Normal","Normal",8098.72206832659
"20673458",362859.2,412581.6,362064.1,413081.8,"AKM",700,"Rifle","Normal","Normal",939.352995417626
"18168192",554041,131951.8,554043.4,129713.4,"S12K",131,"Shotgun","Normal","Normal",2238.40128663293
"36822007",432470.6,636272.8,432938.1,636894.2,"UMP9",179,"Sub Machine Gun","Normal","Normal",777.620865203529
"3633236",185328.2,226344.9,185143.9,226725.3,"AKM",739,"Rifle","Normal","Normal",422.694511438228
"23661029",214302.9,247937.3,214229.2,248210.2,"S1897",240,"Shotgun","Normal","Normal",282.676670420483
"8245107",69701.73,492538.3,68051.75,491978.7,"M16A4",233,"Rifle","Normal","Normal",1742.29336232449
"22653290",368987.9,400621.6,368111.4,400707.6,"SCAR-L",588,"Rifle","Normal","Normal",880.708947382732
"6075808",508597.1,485283.9,491610.5,478775.1,"SKS",1514,"Sniper","Normal","Normal",18190.9058872833
"15612658",215778.2,470425.8,214950.8,472501.7,"UMP9",800,"Sub Machine Gun","Elevated","Elevated",2234.7150981725
"12599803",360271.2,294702.8,360461.6,294934.1,"S12K",144,"Shotgun","Normal","Normal",299.586131187646
"29652902",448477.9,629071.5,449161.5,629232.6,"SCAR-L",162,"Rifle","Normal","Normal",702.326256094673
"5821356",453432.2,291633.5,453270.7,291213.8,"AKM",889,"Rifle","Normal","Normal",449.700277963011
"9793238",360238.9,394140.5,361710.8,393332.2,"M16A4",290,"Rifle","Normal","Normal",1679.23747576091
"27945072",446654.1,104192.2,458772.4,92136.55,"M16A4",1764,"Rifle","Normal","Normal",17093.6213779439
"29278819",637385.2,273919.5,635849.2,273458.2,"AKM",125,"Rifle","Normal","Normal",1603.77482521705
"15378673",211614.1,283082.7,209507.9,283473.2,"M16A4",549,"Rifle","Normal","Normal",2142.09446336992
"25834037",541514.6,251796,536805.5,251584,"M16A4",430,"Rifle","Normal","Normal",4713.86962165902
"4306241",469303.8,647327.6,470898.9,646979.1,"S686",77,"Shotgun","Elevated","Elevated",1632.72663357958
"20468256",363591.9,373818.3,362993.5,373737.7,"UMP9",1474,"Sub Machine Gun","Normal","Normal",603.803709826318
"6556482",546618.9,236080.9,546578.1,235986.4,"AKM",467,"Rifle","Normal","Normal",102.931482064545
"6163147",533441,219951.4,533432.4,220842.2,"Micro UZI",218,"Sub Machine Gun","Normal","Normal",890.841512279278
"1487587",431444.5,635145.8,431352.1,636445.1,"M416",193,"Rifle","Normal","Normal",1302.58137941544
"26500114",402193.9,405764.2,386346.3,420333.5,"M16A4",1198,"Rifle","Normal","Normal",21526.9814012555
"39596727",369625.1,414346.2,372041.2,417194.3,"SCAR-L",607,"Rifle","Normal","Normal",3734.86449821142
"15610652",174415.4,625227,176028.5,623555.7,"P1911",116,"Pistol","Normal","Normal",2322.7861072428
"33600543",265170.9,160869.1,286824.7,160937.5,"Kar98k",1720,"Sniper","Normal","Normal",21653.9080306535
"32184076",543366.8,388271.2,543026.1,387847.1,"UMP9",1158,"Sub Machine Gun","Normal","Normal",544.0011948517
"27593276",217101.2,273139,216770.7,271581.5,"M416",132,"Rifle","Normal","Normal",1592.17979512365
"8398428",108214.2,524998.4,116532.5,513134.2,"M24",1328,"Sniper","Normal","Normal",14489.7673042047
"933148",382259.6,126143.3,379756.9,127016.7,"M16A4",245,"Rifle","Normal","Normal",2650.72345785066
"10983342",350903.5,339023.7,363594.6,339052.5,"Kar98k",958,"Sniper","Normal","Normal",12691.1326779764
"25011309",607842.4,603376.4,608522.6,605033.5,"AKM",438,"Rifle","Elevated","Elevated",1791.27118270793
"194586",364326,416935.2,364169,417141.5,"S686",290,"Shotgun","Normal","Normal",259.246388595859
"28741237",447171.1,197967.5,435215.8,222608.2,"SKS",1073,"Sniper","Normal","Normal",27387.8311404901
"5449318",688837.2,462033.6,688917.3,461608.8,"AKM",174,"Rifle","Normal","Normal",432.285842932665
"33446135",155895.8,278375.3,155690.2,279083.2,"AKM",634,"Rifle","Normal","Normal",737.152474051348
"38687646",366197.6,415126.6,364045.7,412641.9,"UMP9",244,"Sub Machine Gun","Normal","Normal",3287.00588682156
"30857137",550822.3,547019.3,552903.3,551817.1,"Mini 14",751,"Rifle","Normal","Normal",5229.66976395253
"30141170",543536.1,321085.7,545896,323659,"Mini 14",1659,"Rifle","Normal","Normal",3491.56138425204
"22689864",577025.9,480280.4,565832.1,488229.3,"SCAR-L",349,"Rifle","Normal","Normal",13729.0265368671
"21976416",437906.7,636982.9,437000.9,637632.3,"UMP9",117,"Sub Machine Gun","Normal","Normal",1114.53757226933
"8238172",685321.7,462737.4,685060.7,462661.5,"SKS",117,"Sniper","Normal","Normal",271.812085824018
"28431398",221716.9,392015.2,220708.3,389781.6,"AKM",345,"Rifle","Normal","Normal",2450.76374218327
"18401345",112171.4,346200.3,110003.3,343794.4,"M16A4",1949,"Rifle","Normal","Normal",3238.67448503239
"36175455",184618.7,225385.9,184554,225313.9,"Machete",128,"Melee","Normal","Normal",96.7992252035186
"11899445",288680.2,560278.9,286033.4,562719.8,"M416",1492,"Rifle","Normal","Normal",3600.49205665004
"34627214",569708.4,133412.8,570880.9,133598.6,"AKM",207,"Rifle","Normal","Normal",1187.13010660163
"39481254",364579.9,413752.3,364027.3,413343.4,"S1897",197,"Shotgun","Normal","Normal",687.434338682619
"1115053",297210.1,349130,300455.2,347147.5,"AKM",655,"Rifle","Normal","Normal",3802.75955853118
"27285577",325090,237451.9,322277.5,238258.2,"M416",1646,"Rifle","Normal","Normal",2925.79492446071
"19126777",417683.5,324425.4,418133.3,323689.8,"S1897",268,"Shotgun","Normal","Normal",862.222361111124
"10637562",629584.9,371248.5,629692.6,371295.8,"Punch",83,"Melee","Normal","Normal",117.628993024632
"34923394",356367.5,406034.9,358924.4,407757.9,"UMP9",1177,"Sub Machine Gun","Normal","Normal",3083.25584569301
"28671843",683336.7,231731.6,695647.3,236479.5,"Kar98k",1209,"Sniper","Normal","Normal",13194.4468156116
"33194268",545015.3,335071.9,541452.9,336743.5,"M16A4",953,"Rifle","Normal","Normal",3935.09089094523
"35806927",421399.8,293734.2,420997.8,293783.7,"Tommy Gun",581,"Sub Machine Gun","Normal","Normal",405.036109501363
"29264622",268097.1,346130.4,266620.2,350267.2,"SCAR-L",1861,"Rifle","Normal","Normal",4392.53319281708
"19247057",572938.8,384387.2,573063.3,384361.6,"Tommy Gun",372,"Sub Machine Gun","Normal","Normal",127.104720604712
"36447503",574538.9,133284.8,574811.4,132810,"P92",215,"Pistol","Normal","Normal",547.4406725847
"7340174",273259.5,525572.2,275395.5,503387.6,"Kar98k",1729,"Sniper","Normal","Normal",22287.1930300789
"3550381",534173.1,249923.5,523752.7,257896.5,"Kar98k",1729,"Sniper","Normal","Normal",13120.7265484804
"10925461",199025.3,287160.8,199015.5,288647.2,"S12K",143,"Shotgun","Normal","Normal",1486.43230589222
"7399641",542453.3,462382.5,542472.1,462255.9,"P92",156,"Pistol","Normal","Normal",127.988280713476
"14684260",655033.7,357618.4,655131.1,357432.5,"M416",1622,"Rifle","Normal","Normal",209.870364749321
"7581252",444149.4,622231.3,444185.4,621937.3,"M416",417,"Rifle","Normal","Normal",296.19588113274
"10971516",445620.6,628310,445758.5,629580.3,"SCAR-L",369,"Rifle","Normal","Normal",1277.76308445663
"32027612",232487.3,257745,215946.9,254359.1,"M24",1598,"Sniper","Normal","Normal",16883.3986794721
"10739412",161106.8,280919.3,161217.4,281080,"UMP9",216,"Sub Machine Gun","Normal","Normal",195.081649572698
"4294154",423737.9,324934.8,423505.9,325007.2,"S1897",134,"Shotgun","Normal","Normal",243.034483150032
"8797284",393158,650947.6,393254.6,650890.6,"Motorbike (SideCar)",337,"Vehicles","Normal","Normal",112.163095535009
"38842825",163025.8,277719.7,160003.6,279629.7,"M16A4",362,"Rifle","Normal","Normal",3575.16333053469
"7515908",264705.6,379069.4,267686.9,388310.9,"AKM",997,"Rifle","Normal","Normal",9710.48258018108
"26930816",445639.4,290511.2,445498.2,290526.8,"Micro UZI",199,"Sub Machine Gun","Normal","Normal",142.059142613218
"30266013",557515.8,252063.4,557648.4,251895,"Tommy Gun",235,"Sub Machine Gun","Normal","Normal",214.339263785224
"9827150",231201.1,203959.3,231821.2,201292,"SCAR-L",1627,"Rifle","Normal","Normal",2738.43263565127
"547571",349446,444892.7,348830.6,443048.9,"M416",1082,"Rifle","Normal","Normal",1943.78898031653
"19575830",538739.6,306316,546217.8,311967.3,"Mini 14",1509,"Rifle","Normal","Normal",9373.40210009156
"20924167",554296.7,128750.4,555722.5,129451,"SCAR-L",135,"Rifle","Normal","Normal",1588.63022758606
"39111698",482147,203241.5,482147,203241.5,"Hit by Car",1759,"Vehicles","Normal","Normal",0
"10534173",367942.7,389182.8,367842.4,389175.6,"S1897",945,"Shotgun","Normal","Normal",100.558092662887
"20617830",560509.8,262508.2,560239.8,263042.8,"SCAR-L",1128,"Rifle","Normal","Normal",598.913315931425
"28611838",373206.4,402280.9,373518.1,402208.8,"AKM",251,"Rifle","Normal","Normal",319.93014862619
"24058668",264770.6,275827.7,255060.3,273466.5,"M416",674,"Rifle","Normal","Normal",9993.25730330205
"23046514",244208.7,479501.6,253173.7,484052.9,"M16A4",504,"Rifle","Elevated","Elevated",10054.1313244855
"34664425",367601.2,361003.8,363006.3,365767.5,"AKM",1082,"Rifle","Normal","Normal",6618.60587284062
"28228392",425638.7,361425.5,414185.6,331147.9,"Mini 14",1311,"Rifle","Normal","Normal",32371.3849158481
"15550480",630195.2,305845,633076.6,297383.3,"SCAR-L",1547,"Rifle","Normal","Normal",8938.83845082796
"1107324",159715.1,210446.8,160835.6,206456.5,"UMP9",892,"Sub Machine Gun","Normal","Normal",4144.63681641708
"15941419",348016.2,405826.8,348936.8,402891.2,"AKM",532,"Rifle","Normal","Normal",3076.56492211684
"32325103",534421.9,231137.3,536108.4,231008,"UMP9",431,"Sub Machine Gun","Normal","Normal",1691.44930163455
"32600715",548752.4,449045.8,548991.1,447219.4,"SKS",119,"Sniper","Normal","Normal",1841.9323141744
"25139369",204760.7,275215.3,204894.6,275180.3,"M16A4",275,"Rifle","Normal","Normal",138.398735543351
"24223202",285303.7,265906.6,286300.7,266325.4,"M16A4",1750,"Rifle","Normal","Normal",1081.3891251534
"23703828",628724.7,611077.3,628800.8,609296.8,"M16A4",138,"Rifle","Elevated","Elevated",1782.12554552142
"23527339",472699.3,472572.6,475627.7,473481.4,"M416",990,"Rifle","Normal","Normal",3066.17742474245
"19821313",432578.3,637972.4,432699.8,637735.6,"SCAR-L",104,"Rifle","Normal","Normal",266.151253989197
"1713828",365945.7,584489.5,362940.9,581752.7,"AKM",969,"Rifle","Normal","Normal",4064.34463105679
"23575367",252991.5,411138.5,248848.3,397294.2,"AKM",1195,"Rifle","Normal","Normal",14450.977431648
"39098105",163590.3,276687,163651.6,277214.6,"S1897",272,"Shotgun","Normal","Normal",531.14917866827
"15467884",548869.4,364594.1,545764.6,363500.6,"AKM",1410,"Rifle","Normal","Normal",3291.73590830132
"12135310",573021.4,384718.2,573147.4,384545.2,"AKM",190,"Rifle","Normal","Normal",214.021027004358
"2897809",361700.6,411196,359934.5,410096.6,"UMP9",442,"Sub Machine Gun","Normal","Normal",2080.33400443293
"5221151",335231.7,227938.6,334282.4,227313.4,"M16A4",1274,"Rifle","Normal","Normal",1136.68180683954
"7507545",508634.2,375271.9,502314.8,387681.4,"SCAR-L",741,"Rifle","Normal","Normal",13925.8933864223
"10485336",404186.6,292487.4,402651.7,293083.8,"UMP9",360,"Sub Machine Gun","Normal","Normal",1646.69698791242
"31342170",717963.7,335227.1,718209.1,335518.5,"M16A4",234,"Rifle","Normal","Normal",380.966035231522
"6341547",400641.2,229539,401032.6,229752.1,"M16A4",1467,"Rifle","Normal","Normal",445.65184841979
"4791395",381791.5,130452.7,385650.6,127361.5,"M16A4",621,"Rifle","Normal","Normal",4944.50910101294
"1153841",422193.9,324332.9,422200.8,324415.4,"Punch",162,"Melee","Normal","Normal",82.7880426148578
"27023231",209024.3,523489.1,214735.8,527021.6,"M16A4",583,"Rifle","Elevated","Elevated",6715.63760934135
"33191994",355179.6,231335.1,355637.8,233730.2,"M416",1978,"Rifle","Normal","Normal",2438.53465220407
"16568492",215274.2,527289.4,204368.4,536443.6,"M16A4",856,"Rifle","Elevated","Elevated",14238.5340284736
"27253138",432658.6,637312.3,433479.2,637795.6,"AKM",108,"Rifle","Normal","Normal",952.34618180575
"17737039",617511.4,301650.4,619325.3,303394.4,"Kar98k",628,"Sniper","Normal","Normal",2516.30069943957
"3265578",388739.5,350992.1,390370.4,351572.2,"M16A4",399,"Rifle","Normal","Normal",1730.99705950071
"791564",295660.2,393534.6,295906.2,392222.9,"SKS",1062,"Sniper","Normal","Normal",1334.56842836922
"24762472",424136.4,325698.5,425346.5,326342.8,"S1897",185,"Shotgun","Normal","Normal",1370.93562941516
"4861153",361130.6,405418.6,360962.2,404748.5,"M16A4",540,"Rifle","Normal","Normal",690.936010061682
"37716109",569934,421937.2,566341.8,417828.1,"Grenade",1026,"Explosives","Normal","Normal",5457.89370087032
"30785310",368091.9,407226.6,367820.9,407058.2,"Mini 14",207,"Rifle","Normal","Normal",319.060433147058
"26874968",446025.2,628465.2,446105.3,628429.4,"Punch",107,"Melee","Normal","Normal",87.7362524843139
"634362",212538,275364,209414.9,280106.1,"SKS",591,"Sniper","Normal","Normal",5678.13930966825
"29874016",423780.2,327105.8,423754.2,327643.4,"Micro UZI",228,"Sub Machine Gun","Normal","Normal",538.228353025031
"3887735",451577.6,635573.8,453166.2,630974,"Grenade",328,"Explosives","Normal","Normal",4866.39599703934
"8725203",536403.1,313349.1,535915,312739.1,"M16A4",1197,"Rifle","Normal","Normal",781.243630374019
"14047271",626628.8,610415.6,626959.1,610103.4,"SCAR-L",333,"Rifle","Elevated","Elevated",454.496347620005
"10408930",485086.2,367007.3,485385.7,366849.3,"M16A4",1182,"Rifle","Normal","Normal",338.621100937316
"5349159",362289.2,393798.4,362248.9,393851.6,"S1897",143,"Shotgun","Normal","Normal",66.740767151675
"13904167",690235.6,321537.8,692509.8,303833.6,"M416",822,"Rifle","Normal","Normal",17849.6689963708
